Analysis,Component name,Id numeric,Result text,Result type,Result value
"M-016-AC1 ","Recuento de bacterias coliformes        ","    241654","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-021     ","Recuento                                ","    241654","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-021     ","Recuento de Legionella pneumophila      ","    241654","<10                                                                                                                                                                                                                                       ","N","    10.000"
"M-021     ","Recuento transformado                   ","    241654","0.0                                                                                                                                                                                                                                       ","K","     0.000"
"M-068-AC1 ","Microorganismos cultivables a 22 °C     ","    241654","<1                                                                                                                                                                                                                                        ","N","     1.000"
"M-068-AC1 ","Microorganismos cultivables a 22 ºC     ","    241654","0.0                                                                                                                                                                                                                                       ","K","     0.000"
"M-068-AC1 ","P1                                      ","    241654","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","P2                                      ","    241654","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","Recuento                                ","    241654","0                                                                                                                                                                                                                                         ","K","     0.000"
"M-068-AC1 ","d                                       ","    241654","0                                                                                                                                                                                                                                         ","N","     0.000"
"MET-GRF-AC","Aluminio total                          ","    241654","<50.0                                                                                                                                                                                                                                     ","N","    -6.540"
"MET-GRF-AC","Cobre total                             ","    241654","<0.05                                                                                                                                                                                                                                     ","N","     0.000"
"MET-GRF-AC","Cromo total                             ","    241654","<10.0                                                                                                                                                                                                                                     ","N","    -0.030"
"MET-GRF-AC","Hierro total                            ","    241654","<10.0                                                                                                                                                                                                                                     ","N","    -0.130"
"MET-GRF-AC","Niquel total                            ","    241654","<5.0                                                                                                                                                                                                                                      ","N","    -0.020"
"BIOCIDA   ","Biocida nombre                          ","    241654","no (blanco)                                                                                                                                                                                                                               ","T","     0.000"
"BIOCIDA   ","Biocida neutralizante                   ","    241655","tiosulfato sódico                                                                                                                                                                                                                         ","T","     0.000"
"WMM-LM-CAM","Cloro libre residual                    ","    241655","<0.10                                                                                                                                                                                                                                     ","N","     0.050"
"D_CONDUCT ","Conductividad a 20 ºC                   ","    241655","277                                                                                                                                                                                                                                       ","N","   277.200"
"D_PH      ","pH                                      ","    241655","7.6                                                                                                                                                                                                                                       ","N","     7.550"
"D_TURBIDEZ","Turbidez                                ","    241655","<0.4                                                                                                                                                                                                                                      ","N","     0.120"
"ENVASE    ","Envase                                  ","    241655","Vidrio 500ml                                                                                                                                                                                                                              ","O","     0.000"
"FECHA-AMB "," Fecha comienzo de los ensayos          ","    241655","29/09/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-AMB "," Fecha fin de los ensayos               ","    241655","01/10/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-LEG ","Análisis Legionella-Fecha de inicio     ","    241655","29/09/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-LEG ","Análisis Legionella-Fecha fin           ","    241655","06/10/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha comienzo de los ensayos          ","    241655","29/09/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha fin de los ensayos               ","    241655","02/10/2025                                                                                                                                                                                                                                ","T","     0.000"
"M-016-AC1 ","Recuento de E. coli                     ","    241655","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-016-AC1 ","Recuento de bacterias coliformes        ","    241655","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-021     ","Recuento                                ","    241655","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-021     ","Recuento de Legionella pneumophila      ","    241655","<10                                                                                                                                                                                                                                       ","N","    10.000"
"M-021     ","Recuento transformado                   ","    241655","0.0                                                                                                                                                                                                                                       ","K","     0.000"
"M-068-AC1 ","Microorganismos cultivables a 22 °C     ","    241655","12                                                                                                                                                                                                                                        ","N","    12.000"
"M-068-AC1 ","Microorganismos cultivables a 22 ºC     ","    241655","1.2E+01                                                                                                                                                                                                                                   ","K","    12.000"
"M-068-AC1 ","P1                                      ","    241655","12                                                                                                                                                                                                                                        ","N","    12.000"
"M-068-AC1 ","P2                                      ","    241655","1                                                                                                                                                                                                                                         ","N","     1.000"
"M-068-AC1 ","Recuento                                ","    241655","12                                                                                                                                                                                                                                        ","K","    12.000"
"M-068-AC1 ","d                                       ","    241655","0                                                                                                                                                                                                                                         ","N","     0.000"
"MET-GRF-AC","Aluminio total                          ","    241655","58.8                                                                                                                                                                                                                                      ","N","    58.780"
"MET-GRF-AC","Cobre total                             ","    241655","<0.05                                                                                                                                                                                                                                     ","N","     0.003"
"MET-GRF-AC","Cromo total                             ","    241655","<10.0                                                                                                                                                                                                                                     ","N","    -0.020"
"MET-GRF-AC","Hierro total                            ","    241655","37.4                                                                                                                                                                                                                                      ","N","    37.350"
"MET-GRF-AC","Niquel total                            ","    241655","<5.0                                                                                                                                                                                                                                      ","N","     0.890"
"MET-GRF-AC","Plomo total                             ","    241655","<1.0                                                                                                                                                                                                                                      ","N","     0.150"
"PE-IL-TEMP","Temperatura del agua                    ","    241655","20                                                                                                                                                                                                                                        ","N","    20.000"
"WMM-LM-CAM","Cloro combinado residual                ","    241655","0.12                                                                                                                                                                                                                                      ","N","     0.120"
"BIOCIDA   ","Biocida nombre                          ","    241655","cloro                                                                                                                                                                                                                                     ","T","     0.000"
"FECHA-MI  "," Fecha comienzo de los ensayos          ","    241656","29/09/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-LEG ","Análisis Legionella-Fecha fin           ","    241656","06/10/2025                                                                                                                                                                                                                                ","T","     0.000"
"M-016-AC1 ","Recuento de E. coli                     ","    241656","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-016-AC1 ","Recuento de bacterias coliformes        ","    241656","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-021     ","Recuento                                ","    241656","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-021     ","Recuento de Legionella pneumophila      ","    241656","<10                                                                                                                                                                                                                                       ","N","    10.000"
"M-021     ","Recuento transformado                   ","    241656","0.0                                                                                                                                                                                                                                       ","K","     0.000"
"M-068-AC1 ","Microorganismos cultivables a 22 °C     ","    241656","<1                                                                                                                                                                                                                                        ","N","     1.000"
"M-068-AC1 ","Microorganismos cultivables a 22 ºC     ","    241656","0.0                                                                                                                                                                                                                                       ","K","     0.000"
"M-068-AC1 ","P1                                      ","    241656","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","P2                                      ","    241656","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","Recuento                                ","    241656","0                                                                                                                                                                                                                                         ","K","     0.000"
"M-068-AC1 ","d                                       ","    241656","0                                                                                                                                                                                                                                         ","N","     0.000"
"MET-GRF-AC","Aluminio total                          ","    241656","<50.0                                                                                                                                                                                                                                     ","N","    48.200"
"MET-GRF-AC","Cobre total                             ","    241656","<0.05                                                                                                                                                                                                                                     ","N","     0.008"
"MET-GRF-AC","Cromo total                             ","    241656","<10.0                                                                                                                                                                                                                                     ","N","    -0.020"
"MET-GRF-AC","Hierro total                            ","    241656","<10.0                                                                                                                                                                                                                                     ","N","     6.270"
"MET-GRF-AC","Niquel total                            ","    241656","<5.0                                                                                                                                                                                                                                      ","N","     0.480"
"MET-GRF-AC","Plomo total                             ","    241656","<1.0                                                                                                                                                                                                                                      ","N","     0.360"
"PE-IL-TEMP","Temperatura del agua                    ","    241656","19                                                                                                                                                                                                                                        ","N","    19.000"
"WMM-LM-CAM","Cloro combinado residual                ","    241656","0.16                                                                                                                                                                                                                                      ","N","     0.160"
"WMM-LM-CAM","Cloro libre residual                    ","    241656","<0.10                                                                                                                                                                                                                                     ","N","     0.000"
"BIOCIDA   ","Biocida neutralizante                   ","    241656","tiosulfato sodico                                                                                                                                                                                                                         ","T","     0.000"
"BIOCIDA   ","Biocida nombre                          ","    241656","cloro                                                                                                                                                                                                                                     ","T","     0.000"
"D_CONDUCT ","Conductividad a 20 ºC                   ","    241656","294                                                                                                                                                                                                                                       ","N","   294.300"
"D_PH      ","pH                                      ","    241656","7.6                                                                                                                                                                                                                                       ","N","     7.590"
"D_TURBIDEZ","Turbidez                                ","    241656","<0.4                                                                                                                                                                                                                                      ","N","     0.110"
"ENVASE    ","Envase                                  ","    241656","Vidrio 500ml                                                                                                                                                                                                                              ","O","     0.000"
"FECHA-AMB "," Fecha comienzo de los ensayos          ","    241656","29/09/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-AMB "," Fecha fin de los ensayos               ","    241656","01/10/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-LEG ","Análisis Legionella-Fecha de inicio     ","    241656","29/09/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha fin de los ensayos               ","    241656","02/10/2025                                                                                                                                                                                                                                ","T","     0.000"
"BIOCIDA   ","Biocida neutralizante                   ","    241657","tiosulfato sódico                                                                                                                                                                                                                         ","T","     0.000"
"WMM-LM-CAM","Cloro libre residual                    ","    241657","<0.10                                                                                                                                                                                                                                     ","N","     0.000"
"D_CONDUCT ","Conductividad a 20 ºC                   ","    241657","290                                                                                                                                                                                                                                       ","N","   290.300"
"D_PH      ","pH                                      ","    241657","7.8                                                                                                                                                                                                                                       ","N","     7.790"
"D_TURBIDEZ","Turbidez                                ","    241657","<0.4                                                                                                                                                                                                                                      ","N","     0.100"
"ENVASE    ","Envase                                  ","    241657","Vidrio 500ml                                                                                                                                                                                                                              ","O","     0.000"
"FECHA-AMB "," Fecha comienzo de los ensayos          ","    241657","29/09/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-AMB "," Fecha fin de los ensayos               ","    241657","01/10/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-LEG ","Análisis Legionella-Fecha de inicio     ","    241657","29/09/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-LEG ","Análisis Legionella-Fecha fin           ","    241657","06/10/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha comienzo de los ensayos          ","    241657","29/09/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha fin de los ensayos               ","    241657","02/10/2025                                                                                                                                                                                                                                ","T","     0.000"
"M-016-AC1 ","Recuento de E. coli                     ","    241657","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-016-AC1 ","Recuento de bacterias coliformes        ","    241657","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-021     ","Recuento                                ","    241657","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-021     ","Recuento de Legionella pneumophila      ","    241657","<10                                                                                                                                                                                                                                       ","N","    10.000"
"M-021     ","Recuento transformado                   ","    241657","0.0                                                                                                                                                                                                                                       ","K","     0.000"
"M-068-AC1 ","Microorganismos cultivables a 22 °C     ","    241657","<1                                                                                                                                                                                                                                        ","N","     1.000"
"M-068-AC1 ","Microorganismos cultivables a 22 ºC     ","    241657","0.0                                                                                                                                                                                                                                       ","K","     0.000"
"M-068-AC1 ","P1                                      ","    241657","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","P2                                      ","    241657","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","Recuento                                ","    241657","0                                                                                                                                                                                                                                         ","K","     0.000"
"M-068-AC1 ","d                                       ","    241657","0                                                                                                                                                                                                                                         ","N","     0.000"
"MET-GRF-AC","Aluminio total                          ","    241657","51.2                                                                                                                                                                                                                                      ","N","    51.210"
"MET-GRF-AC","Cobre total                             ","    241657","<0.05                                                                                                                                                                                                                                     ","N","     0.010"
"MET-GRF-AC","Cromo total                             ","    241657","<10.0                                                                                                                                                                                                                                     ","N","     0.000"
"MET-GRF-AC","Hierro total                            ","    241657","<10.0                                                                                                                                                                                                                                     ","N","     8.980"
"MET-GRF-AC","Niquel total                            ","    241657","<5.0                                                                                                                                                                                                                                      ","N","     0.740"
"MET-GRF-AC","Plomo total                             ","    241657","<1.0                                                                                                                                                                                                                                      ","N","     0.750"
"PE-IL-TEMP","Temperatura del agua                    ","    241657","18.1                                                                                                                                                                                                                                      ","N","    18.100"
"WMM-LM-CAM","Cloro combinado residual                ","    241657","0.10                                                                                                                                                                                                                                      ","N","     0.100"
"BIOCIDA   ","Biocida nombre                          ","    241657","cloro                                                                                                                                                                                                                                     ","T","     0.000"
"D_CONDUCT ","Conductividad a 20 ºC                   ","    241658","284                                                                                                                                                                                                                                       ","N","   284.200"
"D_PH      ","pH                                      ","    241658","7.7                                                                                                                                                                                                                                       ","N","     7.700"
"D_TURBIDEZ","Turbidez                                ","    241658","<0.4                                                                                                                                                                                                                                      ","N","     0.110"
"ENVASE    ","Envase                                  ","    241658","Vidrio 500ml                                                                                                                                                                                                                              ","O","     0.000"
"FECHA-AMB "," Fecha comienzo de los ensayos          ","    241658","29/09/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-AMB "," Fecha fin de los ensayos               ","    241658","01/10/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-LEG ","Análisis Legionella-Fecha de inicio     ","    241658","29/09/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-LEG ","Análisis Legionella-Fecha fin           ","    241658","06/10/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha comienzo de los ensayos          ","    241658","29/09/2025                                                                                                                                                                                                                                ","T","     0.000"
"FECHA-MI  "," Fecha fin de los ensayos               ","    241658","02/10/2025                                                                                                                                                                                                                                ","T","     0.000"
"M-016-AC1 ","Recuento de E. coli                     ","    241658","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-016-AC1 ","Recuento de bacterias coliformes        ","    241658","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-021     ","Recuento                                ","    241658","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-021     ","Recuento de Legionella pneumophila      ","    241658","<10                                                                                                                                                                                                                                       ","N","    10.000"
"M-021     ","Recuento transformado                   ","    241658","0.0                                                                                                                                                                                                                                       ","K","     0.000"
"M-068-AC1 ","Microorganismos cultivables a 22 °C     ","    241658","<1                                                                                                                                                                                                                                        ","N","     1.000"
"M-068-AC1 ","Microorganismos cultivables a 22 ºC     ","    241658","0.0                                                                                                                                                                                                                                       ","K","     0.000"
"M-068-AC1 ","P1                                      ","    241658","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","P2                                      ","    241658","0                                                                                                                                                                                                                                         ","N","     0.000"
"M-068-AC1 ","Recuento                                ","    241658","0                                                                                                                                                                                                                                         ","K","     0.000"
"M-068-AC1 ","d                                       ","    241658","0                                                                                                                                                                                                                                         ","N","     0.000"
"MET-GRF-AC","Aluminio total                          ","    241658","<50.0                                                                                                                                                                                                                                     ","N","    44.540"
"MET-GRF-AC","Cobre total                             ","    241658","<0.05                                                                                                                                                                                                                                     ","N","     0.010"
"MET-GRF-AC","Cromo total                             ","    241658","<10.0                                                                                                                                                                                                                                     ","N","    -0.020"
"MET-GRF-AC","Hierro total                            ","    241658","<10.0                                                                                                                                                                                                                                     ","N","     8.560"
"MET-GRF-AC","Niquel total                            ","    241658","<5.0                                                                                                                                                                                                                                      ","N","     0.540"
"MET-GRF-AC","Plomo total                             ","    241658","1.0                                                                                                                                                                                                                                       ","N","     0.980"
